Timestamp,Sensor_id_s,ax,ay,az,mx,my,mz,gx,gy,gz,Sensor_id_e
1644541153.360124,1,-7.17,6.08,3.48,0.00,0.00,0.00,0.13,0.01,-0.04,1
1644541153.3671286,2,8.08,2.66,5.80,0.00,0.00,0.00,-0.01,-0.05,-0.05,2
1644541153.3721292,1,-7.07,6.26,3.38,0.00,0.00,0.00,0.02,0.02,-0.06,1
1644541153.37613,2,8.08,2.66,5.80,0.00,0.00,0.00,-0.03,-0.07,-0.05,2
1644541153.384132,1,-6.99,6.33,3.25,0.00,0.00,0.00,-0.01,0.03,-0.06,1
1644541153.3881326,2,8.10,2.78,5.61,0.00,0.00,0.00,-0.03,-0.10,-0.04,2
1644541153.3961346,1,-6.99,6.33,3.25,0.00,0.00,0.00,-0.14,0.07,-0.08,1
1644541153.4001358,2,8.12,2.82,5.21,0.00,0.00,0.00,-0.05,-0.11,-0.03,2
1644541153.4051366,1,-6.92,6.22,3.02,0.00,0.00,0.00,-0.14,0.11,-0.07,1
1644541153.4121385,2,8.12,2.82,5.21,0.00,0.00,0.00,-0.04,-0.11,0.01,2
1644541153.4171395,1,-6.80,6.23,2.96,0.00,0.00,0.00,-0.13,0.16,-0.06,1
1644541153.4241416,2,8.05,2.89,5.01,0.00,0.00,0.00,-0.05,-0.08,0.03,2
1644541153.429142,1,-6.80,6.23,2.96,0.00,0.00,0.00,-0.13,0.23,-0.06,1
1644541153.433143,2,8.05,2.85,4.90,0.00,0.00,0.00,-0.05,-0.05,0.04,2
1644541153.4411464,1,-6.83,6.20,2.68,0.00,0.00,0.00,-0.12,0.25,-0.06,1
1644541153.4451454,2,8.05,2.85,4.90,0.00,0.00,0.00,-0.05,-0.03,0.06,2
1644541153.4531474,1,-6.83,6.20,2.68,0.00,0.00,0.00,-0.09,0.34,-0.06,1
1644541153.4571495,2,7.93,2.80,4.91,0.00,0.00,0.00,-0.04,0.00,0.06,2
1644541153.46215,1,-6.89,6.23,2.49,0.00,0.00,0.00,-0.06,0.36,-0.06,1
1644541153.469151,2,7.93,2.80,4.91,0.00,0.00,0.00,-0.02,0.01,0.06,2
1644541153.474153,1,-7.01,6.24,2.32,0.00,0.00,0.00,-0.04,0.36,-0.08,1
1644541153.482154,2,7.90,2.80,5.07,0.00,0.00,0.00,-0.02,-0.02,0.04,2
1644541153.4861548,1,-7.01,6.24,2.32,0.00,0.00,0.00,-0.04,0.35,-0.10,1
1644541153.4911566,2,7.93,2.81,5.14,0.00,0.00,0.00,-0.01,-0.04,0.03,2
1644541153.4981575,1,-7.05,6.30,2.22,0.00,0.00,0.00,-0.01,0.32,-0.12,1
1644541153.5021586,2,7.93,2.81,5.14,0.00,0.00,0.00,-0.01,-0.06,0.03,2
1644541153.5101604,1,-6.97,6.32,1.99,0.00,0.00,0.00,0.06,0.31,-0.13,1
1644541153.5151615,2,7.95,2.72,5.00,0.00,0.00,0.00,0.00,-0.08,0.02,2
1644541153.5191624,1,-6.97,6.32,1.99,0.00,0.00,0.00,0.09,0.29,-0.16,1
1644541153.5271642,2,7.95,2.72,5.00,0.00,0.00,0.00,0.04,-0.10,0.02,2
1644541153.5311651,1,-6.97,6.33,2.10,0.00,0.00,0.00,0.11,0.26,-0.17,1
1644541153.5361662,2,8.04,2.56,4.91,0.00,0.00,0.00,0.06,-0.10,0.02,2
1644541153.5431678,1,-6.97,6.33,2.10,0.00,0.00,0.00,0.14,0.22,-0.18,1
1644541153.548169,2,8.15,2.64,5.10,0.00,0.00,0.00,0.08,-0.11,0.04,2
1644541153.5561705,1,-6.98,5.98,2.07,0.00,0.00,0.00,0.21,0.20,-0.19,1
1644541153.5601716,2,8.15,2.64,5.10,0.00,0.00,0.00,0.08,-0.11,0.05,2
1644541153.5681734,1,-7.13,5.81,2.24,0.00,0.00,0.00,0.21,0.21,-0.19,1
1644541153.5721743,2,8.08,2.63,5.09,0.00,0.00,0.00,0.07,-0.11,0.05,2
1644541153.5771763,1,-7.13,5.81,2.24,0.00,0.00,0.00,0.23,0.11,-0.13,1
1644541153.5841768,2,7.98,2.48,5.27,0.00,0.00,0.00,0.06,-0.12,0.04,2
1644541153.5891788,1,-7.46,5.78,2.44,0.00,0.00,0.00,0.24,0.04,-0.12,1
1644541153.5931792,2,7.98,2.48,5.27,0.00,0.00,0.00,-0.00,-0.14,-0.02,2
1644541153.6011813,1,-7.56,5.86,2.70,0.00,0.00,0.00,0.29,-0.02,-0.12,1
1644541153.6051817,2,8.30,2.13,5.43,0.00,0.00,0.00,-0.06,-0.05,0.01,2
1644541153.6131835,1,-7.56,5.86,2.70,0.00,0.00,0.00,0.34,-0.05,-0.14,1
1644541153.6171849,2,8.30,2.13,5.43,0.00,0.00,0.00,-0.09,-0.01,0.01,2
1644541153.6251862,1,-7.44,5.88,3.19,0.00,0.00,0.00,0.35,-0.04,-0.15,1
1644541153.629187,2,8.60,1.48,5.79,0.00,0.00,0.00,-0.10,0.02,0.03,2
1644541153.6341894,1,-7.44,5.88,3.19,0.00,0.00,0.00,0.41,0.02,-0.20,1
1644541153.6411903,2,8.74,1.36,6.41,0.00,0.00,0.00,-0.09,0.08,0.08,2
1644541153.6461911,1,-7.42,5.88,3.54,0.00,0.00,0.00,0.41,0.05,-0.21,1
1644541153.650193,2,8.74,1.36,6.41,0.00,0.00,0.00,-0.17,0.16,0.13,2
1644541153.6581938,1,-7.83,5.88,4.14,0.00,0.00,0.00,0.29,0.06,-0.28,1
1644541153.6621952,2,8.60,1.24,6.87,0.00,0.00,0.00,-0.20,0.18,0.20,2
1644541153.6701965,1,-7.83,5.88,4.14,0.00,0.00,0.00,0.25,0.10,-0.26,1
1644541153.6741977,2,8.16,1.31,7.28,0.00,0.00,0.00,-0.20,0.11,0.21,2
1644541153.6831994,1,-7.24,5.61,4.52,0.00,0.00,0.00,0.31,0.16,-0.19,1
1644541153.6872005,2,8.16,1.31,7.28,0.00,0.00,0.00,-0.20,0.01,0.18,2
1644541153.6912014,1,-7.25,5.77,5.04,0.00,0.00,0.00,0.33,0.22,-0.17,1
1644541153.699203,2,7.73,1.06,7.40,0.00,0.00,0.00,-0.18,-0.12,0.13,2
1644541153.7032037,1,-7.25,5.77,5.04,0.00,0.00,0.00,0.32,0.31,-0.17,1
1644541153.7072055,2,7.73,1.06,7.40,0.00,0.00,0.00,-0.10,-0.29,0.08,2
1644541153.7152066,1,-6.96,5.81,6.06,0.00,0.00,0.00,0.32,0.45,-0.16,1
1644541153.720208,2,7.73,0.74,7.12,0.00,0.00,0.00,0.14,-0.53,0.02,2
1644541153.7282107,1,-6.96,5.81,6.06,0.00,0.00,0.00,0.28,0.63,-0.12,1
1644541153.7322104,2,7.96,0.79,7.30,0.00,0.00,0.00,0.20,-0.55,0.03,2
1644541153.7402122,1,-6.74,5.76,6.56,0.00,0.00,0.00,0.18,0.81,-0.07,1
1644541153.7442136,2,7.96,0.79,7.30,0.00,0.00,0.00,0.23,-0.52,0.05,2
1644541153.748214,1,-6.44,5.59,6.96,0.00,0.00,0.00,0.02,1.00,0.00,1
1644541153.7562158,2,7.58,0.88,7.62,0.00,0.00,0.00,0.30,-0.49,0.09,2
1644541153.761217,1,-6.44,5.59,6.96,0.00,0.00,0.00,-0.11,1.17,0.06,1
1644541153.7652178,2,6.45,0.92,7.75,0.00,0.00,0.00,0.46,-0.50,0.07,2
1644541153.7732196,1,-6.03,5.42,6.82,0.00,0.00,0.00,-0.20,1.37,0.16,1
1644541153.7772207,2,6.45,0.92,7.75,0.00,0.00,0.00,0.52,-0.78,-0.12,2
1644541153.7852223,1,-6.03,5.42,6.82,0.00,0.00,0.00,-0.26,1.56,0.25,1
1644541153.7892234,2,6.44,1.55,8.10,0.00,0.00,0.00,0.34,-0.91,-0.33,2
1644541153.797225,1,-6.02,5.59,6.81,0.00,0.00,0.00,-0.38,1.73,0.36,1
1644541153.802226,2,6.44,1.55,8.10,0.00,0.00,0.00,0.13,-0.94,-0.45,2
1644541153.8062272,1,-5.93,5.82,6.31,0.00,0.00,0.00,-0.41,1.76,0.37,1
1644541153.8132288,2,5.61,1.79,7.16,0.00,0.00,0.00,-0.08,-1.00,-0.58,2
1644541153.8182297,1,-5.93,5.82,6.31,0.00,0.00,0.00,-0.74,1.98,0.50,1
1644541153.8222308,2,6.14,2.66,5.34,0.00,0.00,0.00,-0.08,-1.14,-0.68,2
1644541153.8302326,1,-5.92,6.17,5.36,0.00,0.00,0.00,-0.96,2.15,0.60,1
1644541153.8342333,2,6.14,2.66,5.34,0.00,0.00,0.00,0.12,-1.35,-0.76,2
1644541153.8434525,1,-6.12,6.51,3.48,0.00,0.00,0.00,-1.21,2.36,0.69,1
1644541153.8472402,2,6.82,2.95,3.68,0.00,0.00,0.00,0.42,-1.48,-0.70,2
1644541153.8543665,1,-6.12,6.51,3.48,0.00,0.00,0.00,-1.40,2.53,0.75,1
1644541153.8593552,2,6.82,2.95,3.68,0.00,0.00,0.00,0.65,-1.54,-0.62,2
1644541153.863356,1,-6.27,6.85,0.35,0.00,0.00,0.00,-1.44,2.54,0.76,1
1644541153.8713582,2,7.45,3.47,2.82,0.00,0.00,0.00,0.77,-1.55,-0.58,2
1644541153.8753588,1,-6.27,6.85,0.35,0.00,0.00,0.00,-1.38,2.35,0.74,1
1644541153.8833609,2,7.39,4.22,2.88,0.00,0.00,0.00,0.70,-1.52,-0.55,2
1644541153.8873618,1,-6.20,6.68,-0.37,0.00,0.00,0.00,-1.39,2.11,0.66,1
1644541153.8923628,2,7.39,4.22,2.88,0.00,0.00,0.00,0.45,-1.38,-0.59,2
1644541153.900364,1,-4.48,10.00,-6.95,0.00,0.00,0.00,-1.02,2.22,0.50,1
1644541153.9043653,2,7.41,6.91,1.73,0.00,0.00,0.00,-0.04,-1.67,-0.95,2
1644541153.9123669,1,-4.48,10.00,-6.95,0.00,0.00,0.00,-2.04,2.54,0.41,1
1644541153.9163682,2,7.90,3.95,-5.26,0.00,0.00,0.00,0.67,-2.05,-0.53,2
1644541153.9243693,1,-5.43,6.35,-7.96,0.00,0.00,0.00,4.05,0.69,-0.59,1
1644541153.928371,2,7.90,3.95,-5.26,0.00,0.00,0.00,6.15,-3.41,-1.15,2
1644541153.9333713,1,3.11,13.95,-11.72,0.00,0.00,0.00,7.03,1.56,0.17,1
1644541153.9403737,2,7.75,10.12,-3.95,0.00,0.00,0.00,5.13,-0.07,1.23,2
1644541153.9453747,1,3.11,13.95,-11.72,0.00,0.00,0.00,3.78,1.36,0.57,1
1644541153.9493754,2,7.75,10.12,-3.95,0.00,0.00,0.00,1.98,-0.20,0.65,2
1644541153.957378,1,-9.50,11.05,-8.97,0.00,0.00,0.00,1.83,0.36,0.00,1
1644541153.96138,2,7.83,5.35,1.46,0.00,0.00,0.00,-1.79,0.85,-0.23,2
1644541153.9693801,1,-6.02,8.09,-5.10,0.00,0.00,0.00,-0.28,0.86,-0.24,1
1644541153.973381,2,8.14,5.98,0.22,0.00,0.00,0.00,-2.85,1.13,-0.52,2
1644541153.9813828,1,-6.02,8.09,-5.10,0.00,0.00,0.00,-0.82,0.90,-0.22,1
1644541153.9853835,2,8.14,5.98,0.22,0.00,0.00,0.00,-3.61,1.79,-0.54,2
1644541153.9903848,1,-7.29,6.51,-5.50,0.00,0.00,0.00,-2.46,0.41,0.19,1
1644541153.9983864,2,10.77,6.03,-1.39,0.00,0.00,0.00,-3.80,2.50,-0.01,2
1644541154.002387,1,-7.29,6.51,-5.50,0.00,0.00,0.00,-1.14,-0.25,-0.00,1
1644541154.0103896,2,6.72,3.72,-0.86,0.00,0.00,0.00,-2.57,2.33,0.25,2
1644541154.0143895,1,-6.67,5.46,-6.76,0.00,0.00,0.00,0.35,-0.42,-0.16,1
1644541154.0193915,2,6.72,3.72,-0.86,0.00,0.00,0.00,1.00,-0.08,0.18,2
1644541154.027393,1,-6.74,6.66,-2.82,0.00,0.00,0.00,1.04,-0.23,-0.18,1
1644541154.031394,2,8.16,2.97,2.31,0.00,0.00,0.00,2.08,-1.10,0.28,2
1644541154.0393538,1,-6.74,6.66,-2.82,0.00,0.00,0.00,1.47,-0.06,-0.20,1
1644541154.043357,2,8.16,2.97,2.31,0.00,0.00,0.00,1.99,-1.10,0.44,2
1644541154.05164,1,-6.55,7.62,-1.73,0.00,0.00,0.00,1.55,0.10,-0.25,1
1644541154.0556421,2,7.69,5.51,3.39,0.00,0.00,0.00,1.74,-1.50,0.46,2
1644541154.0596771,1,-6.61,7.88,-2.25,0.00,0.00,0.00,1.47,0.05,-0.35,1
1644541154.0679345,2,8.03,5.19,2.26,0.00,0.00,0.00,1.93,-1.81,0.43,2
1644541154.0726998,1,-6.61,7.88,-2.25,0.00,0.00,0.00,1.44,-0.17,-0.56,1
1644541154.0767007,2,8.03,5.19,2.26,0.00,0.00,0.00,1.29,-0.80,0.95,2
1644541154.0844016,1,-6.60,7.58,-2.00,0.00,0.00,0.00,1.31,-0.50,-0.74,1
1644541154.088166,2,8.86,6.93,2.10,0.00,0.00,0.00,0.58,-0.04,1.19,2
1644541154.0961692,1,-6.60,7.58,-2.00,0.00,0.00,0.00,1.25,-0.68,-0.88,1
1644541154.1006777,2,7.51,3.15,2.72,0.00,0.00,0.00,0.46,0.11,1.26,2
1644541154.1081772,1,-6.57,6.45,-1.47,0.00,0.00,0.00,1.48,-0.67,-0.92,1
1644541154.113179,2,7.51,3.15,2.72,0.00,0.00,0.00,0.62,-0.01,1.25,2
1644541154.1171796,1,-7.20,4.91,-0.23,0.00,0.00,0.00,1.84,-0.49,-0.85,1
1644541154.1251836,2,7.17,1.84,3.34,0.00,0.00,0.00,0.92,-0.28,1.17,2
1644541154.129461,1,-7.20,4.91,-0.23,0.00,0.00,0.00,2.04,-0.30,-0.65,1
1644541154.1341891,2,7.17,1.84,3.34,0.00,0.00,0.00,1.29,-0.63,1.10,2
1644541154.14128,1,-7.65,4.68,0.45,0.00,0.00,0.00,1.98,-0.23,-0.51,1
1644541154.1462092,2,7.59,1.62,3.97,0.00,0.00,0.00,1.80,-1.30,1.01,2
1644541154.1540794,1,-7.86,4.97,0.21,0.00,0.00,0.00,1.59,-0.29,-0.41,1
1644541154.1580818,2,8.13,1.82,3.79,0.00,0.00,0.00,1.78,-1.40,0.95,2
1644541154.1663117,1,-7.86,4.97,0.21,0.00,0.00,0.00,1.49,-0.33,-0.40,1
1644541154.1705334,2,8.13,1.82,3.79,0.00,0.00,0.00,1.65,-1.32,0.85,2
1644541154.174536,1,-7.85,4.99,-0.48,0.00,0.00,0.00,1.13,-0.69,-0.37,1
1644541154.1826012,2,8.81,1.53,3.19,0.00,0.00,0.00,1.45,-1.15,0.74,2
1644541154.186801,1,-7.85,4.99,-0.48,0.00,0.00,0.00,1.31,-0.74,-0.38,1
1644541154.1948872,2,9.69,2.07,3.08,0.00,0.00,0.00,1.20,-0.77,0.62,2
1644541154.1991127,1,-7.83,5.06,-0.48,0.00,0.00,0.00,1.55,-0.66,-0.42,1
1644541154.2031097,2,9.69,2.07,3.08,0.00,0.00,0.00,0.39,0.19,0.51,2
1644541154.2113798,1,-8.28,4.91,0.32,0.00,0.00,0.00,1.77,-0.45,-0.49,1
1644541154.2153833,2,10.40,1.91,3.40,0.00,0.00,0.00,0.24,0.52,0.61,2
1644541154.2231317,1,-8.28,4.91,0.32,0.00,0.00,0.00,1.80,-0.39,-0.51,1
1644541154.227641,2,10.40,1.91,3.40,0.00,0.00,0.00,0.33,0.45,0.66,2
1644541154.2359731,1,-8.66,5.01,0.24,0.00,0.00,0.00,1.75,0.06,-0.59,1
1644541154.2401257,2,9.42,1.14,4.13,0.00,0.00,0.00,0.65,0.11,0.65,2
1644541154.2441437,1,-8.66,5.01,0.24,0.00,0.00,0.00,1.52,0.14,-0.66,1
1644541154.252178,2,9.28,1.07,4.47,0.00,0.00,0.00,0.97,-0.41,0.62,2
1644541154.2561622,1,-8.79,4.90,-0.44,0.00,0.00,0.00,1.36,0.10,-0.72,1
1644541154.2611914,2,9.28,1.07,4.47,0.00,0.00,0.00,1.15,-1.10,0.49,2
1644541154.2691536,1,-8.91,4.55,-1.58,0.00,0.00,0.00,1.31,-0.02,-0.74,1
1644541154.273177,2,10.22,2.03,3.51,0.00,0.00,0.00,0.96,-1.05,0.53,2
1644541154.2811806,1,-8.91,4.55,-1.58,0.00,0.00,0.00,1.30,-0.06,-0.74,1
1644541154.285216,2,10.50,1.69,2.37,0.00,0.00,0.00,0.82,-0.90,0.55,2
1644541154.2931716,1,-8.95,4.16,-1.69,0.00,0.00,0.00,1.42,-0.12,-0.65,1
1644541154.2971623,2,10.50,1.69,2.37,0.00,0.00,0.00,0.68,-0.72,0.57,2
1644541154.3014731,1,-9.35,4.20,-1.44,0.00,0.00,0.00,1.41,-0.05,-0.58,1
1644541154.309315,2,10.42,1.05,1.97,0.00,0.00,0.00,0.55,-0.51,0.54,2
1644541154.314315,1,-9.35,4.20,-1.44,0.00,0.00,0.00,1.31,0.07,-0.52,1
1644541154.3183215,2,10.42,1.05,1.97,0.00,0.00,0.00,0.59,-0.29,0.52,2
1644541154.3263228,1,-9.76,4.36,-1.76,0.00,0.00,0.00,1.18,0.19,-0.51,1
1644541154.3301668,2,10.09,0.36,2.19,0.00,0.00,0.00,0.68,-0.46,0.49,2
1644541154.3381698,1,-9.90,4.26,-2.40,0.00,0.00,0.00,1.14,0.20,-0.51,1
1644541154.342171,2,9.88,0.30,2.11,0.00,0.00,0.00,0.73,-0.61,0.48,2
1644541154.3501725,1,-9.90,4.26,-2.40,0.00,0.00,0.00,1.10,0.12,-0.58,1
1644541154.3541732,2,9.88,0.30,2.11,0.00,0.00,0.00,0.81,-0.78,0.51,2
1644541154.3591745,1,-10.08,3.83,-2.83,0.00,0.00,0.00,1.18,0.04,-0.63,1
1644541154.366176,2,10.02,0.15,1.31,0.00,0.00,0.00,0.94,-0.91,0.57,2
1644541154.3711772,1,-10.08,3.83,-2.83,0.00,0.00,0.00,1.34,-0.05,-0.65,1
1644541154.379179,2,10.25,0.36,0.42,0.00,0.00,0.00,1.06,-0.98,0.63,2
1644541154.3831797,1,-10.10,3.28,-2.50,0.00,0.00,0.00,1.64,-0.05,-0.65,1
1644541154.3871808,2,10.25,0.36,0.42,0.00,0.00,0.00,1.15,-0.87,0.76,2
1644541154.3951826,1,-10.11,2.49,-2.24,0.00,0.00,0.00,1.86,0.09,-0.60,1
1644541154.400184,2,10.23,0.38,-0.23,0.00,0.00,0.00,1.09,-0.80,0.78,2
1644541154.4081852,1,-10.11,2.49,-2.24,0.00,0.00,0.00,1.97,0.20,-0.67,1
1644541154.4121864,2,10.23,0.38,-0.23,0.00,0.00,0.00,1.00,-0.70,0.78,2
1644541154.4201884,1,-10.30,2.57,-2.51,0.00,0.00,0.00,2.24,-0.11,-0.78,1
1644541154.4241893,2,10.40,-0.19,-1.08,0.00,0.00,0.00,1.03,-0.65,0.72,2
1644541154.42819,1,-9.91,2.41,-3.21,0.00,0.00,0.00,2.16,-0.25,-1.01,1
1644541154.4365542,2,11.24,-0.57,-1.29,0.00,0.00,0.00,1.19,-0.75,0.68,2
1644541154.4405737,1,-9.91,2.41,-3.21,0.00,0.00,0.00,1.87,-0.13,-1.15,1
1644541154.4488406,2,11.24,-0.57,-1.29,0.00,0.00,0.00,1.55,-0.95,0.87,2
1644541154.4530861,1,-9.26,1.41,-3.56,0.00,0.00,0.00,1.47,0.06,-1.30,1
1644541154.4572525,2,11.88,-0.57,-1.75,0.00,0.00,0.00,1.63,-1.01,1.01,2
1644541154.4652538,1,-9.26,1.41,-3.56,0.00,0.00,0.00,1.28,0.19,-1.42,1
1644541154.4693217,2,11.24,-1.55,-1.86,0.00,0.00,0.00,1.74,-1.05,1.20,2
1644541154.4775982,1,-9.19,0.46,-2.35,0.00,0.00,0.00,1.46,0.16,-1.40,1
1644541154.481601,2,11.24,-1.55,-1.86,0.00,0.00,0.00,1.88,-1.18,1.33,2
1644541154.4898915,1,-8.90,-0.28,-2.08,0.00,0.00,0.00,1.82,0.15,-1.34,1
1644541154.4939215,2,10.24,-2.38,-1.77,0.00,0.00,0.00,2.00,-1.24,1.36,2
1644541154.4980197,1,-8.90,-0.28,-2.08,0.00,0.00,0.00,1.95,0.24,-1.19,1
1644541154.506037,2,10.24,-2.38,-1.77,0.00,0.00,0.00,2.06,-1.08,1.26,2
1644541154.5110674,1,-9.67,0.67,-3.84,0.00,0.00,0.00,1.93,0.27,-1.15,1
1644541154.5184228,2,9.88,-2.04,-1.86,0.00,0.00,0.00,2.04,-0.96,1.15,2
1644541154.5230412,1,-10.07,0.85,-4.57,0.00,0.00,0.00,1.53,0.21,-0.96,1
1644541154.5270464,2,10.25,-1.22,-2.54,0.00,0.00,0.00,2.04,-0.88,1.05,2
1644541154.5349329,1,-10.07,0.85,-4.57,0.00,0.00,0.00,1.37,0.03,-0.90,1
1644541154.538935,2,10.25,-1.22,-2.54,0.00,0.00,0.00,2.06,-0.82,1.11,2
1644541154.5469365,1,-9.82,0.19,-5.13,0.00,0.00,0.00,1.32,-0.09,-0.88,1
1644541154.5512373,2,9.98,-1.14,-2.03,0.00,0.00,0.00,2.10,-0.89,1.23,2
1644541154.5587847,1,-9.82,0.19,-5.13,0.00,0.00,0.00,1.46,-0.07,-0.89,1
1644541154.5637863,2,8.82,-2.76,-1.13,0.00,0.00,0.00,2.07,-1.24,1.38,2
1644541154.5677884,1,-9.67,-0.39,-4.05,0.00,0.00,0.00,1.73,-0.00,-0.91,1
1644541154.5751288,2,8.82,-2.76,-1.13,0.00,0.00,0.00,2.04,-1.37,1.35,2
1644541154.5798411,1,-9.52,-1.11,-2.88,0.00,0.00,0.00,1.88,0.06,-0.87,1
1644541154.5849133,2,6.90,-3.57,-0.40,0.00,0.00,0.00,2.04,-1.56,1.19,2
1644541154.5919142,1,-9.52,-1.11,-2.88,0.00,0.00,0.00,1.85,0.11,-0.80,1
1644541154.5969155,2,6.90,-3.57,-0.40,0.00,0.00,0.00,2.01,-1.78,0.96,2
1644541154.603917,1,-9.31,-1.24,-3.41,0.00,0.00,0.00,1.61,0.07,-0.71,1
1644541154.6089184,2,6.57,-3.02,-0.10,0.00,0.00,0.00,1.94,-1.84,0.72,2
1644541154.61692,1,-9.08,-1.70,-3.59,0.00,0.00,0.00,1.41,-0.09,-0.60,1
1644541154.620865,2,7.00,-1.21,-0.53,0.00,0.00,0.00,1.30,-1.43,0.44,2
1644541154.628873,1,-9.08,-1.70,-3.59,0.00,0.00,0.00,1.51,-0.22,-0.51,1
1644541154.6331615,2,7.00,-1.21,-0.53,0.00,0.00,0.00,1.02,-1.11,0.42,2
1644541154.6378946,1,-9.05,-2.11,-2.93,0.00,0.00,0.00,1.80,-0.24,-0.46,1
1644541154.6449,2,7.82,-1.63,-1.44,0.00,0.00,0.00,0.92,-1.07,0.31,2
1644541154.6496363,1,-9.05,-2.11,-2.93,0.00,0.00,0.00,2.11,-0.15,-0.41,1
1644541154.6536796,2,7.47,-2.38,-1.65,0.00,0.00,0.00,0.94,-1.22,0.10,2
1644541154.661909,1,-8.78,-2.03,-2.14,0.00,0.00,0.00,2.18,-0.02,-0.36,1
1644541154.6666067,2,7.47,-2.38,-1.65,0.00,0.00,0.00,1.09,-1.22,-0.02,2
1644541154.6741989,1,-8.03,-1.63,-1.59,0.00,0.00,0.00,2.07,0.06,-0.25,1
1644541154.6786377,2,7.17,-2.38,-1.68,0.00,0.00,0.00,1.08,-1.34,-0.01,2
1644541154.6856449,1,-8.03,-1.63,-1.59,0.00,0.00,0.00,1.83,0.07,-0.08,1
1644541154.6905162,2,7.17,-2.38,-1.68,0.00,0.00,0.00,0.96,-1.60,-0.00,2
1644541154.6947231,1,-7.52,-1.36,-2.15,0.00,0.00,0.00,1.60,0.04,0.11,1
1644541154.7027874,2,7.69,-0.46,-2.64,0.00,0.00,0.00,0.77,-1.73,-0.07,2
1644541154.7069569,1,-7.34,-1.13,-2.78,0.00,0.00,0.00,1.45,-0.02,0.25,1
1644541154.71109,2,8.15,-0.97,-3.35,0.00,0.00,0.00,0.56,-1.71,-0.12,2
1644541154.719094,1,-7.34,-1.13,-2.78,0.00,0.00,0.00,1.46,0.02,0.27,1
1644541154.723101,2,8.15,-0.97,-3.35,0.00,0.00,0.00,0.43,-1.55,-0.23,2
1644541154.7317572,1,-7.34,-0.68,-3.65,0.00,0.00,0.00,1.51,0.18,0.20,1
1644541154.7357554,2,8.14,-0.40,-4.89,0.00,0.00,0.00,0.09,-1.02,-0.77,2
1644541154.7438376,1,-7.34,-0.68,-3.65,0.00,0.00,0.00,1.53,0.35,0.19,1
1644541154.7478395,2,8.49,-1.14,-5.96,0.00,0.00,0.00,-0.01,-0.63,-1.02,2
1644541154.752079,1,-7.74,-0.63,-4.10,0.00,0.00,0.00,1.58,0.51,0.22,1
1644541154.7598522,2,8.49,-1.14,-5.96,0.00,0.00,0.00,0.06,-0.59,-1.08,2
1644541154.7648535,1,-8.04,-0.74,-3.92,0.00,0.00,0.00,1.54,0.58,0.34,1
1644541154.7724178,2,7.83,-0.95,-4.74,0.00,0.00,0.00,0.22,-1.01,-1.07,2
1644541154.7765927,1,-8.04,-0.74,-3.92,0.00,0.00,0.00,1.45,0.61,0.48,1
1644541154.7805946,2,7.83,-0.95,-4.74,0.00,0.00,0.00,0.51,-1.55,-0.84,2
1644541154.7888849,1,-8.18,-0.64,-3.82,0.00,0.00,0.00,1.32,0.65,0.66,1
1644541154.7928884,2,9.04,0.21,-4.65,0.00,0.00,0.00,0.74,-1.80,-0.65,2
1644541154.8012116,1,-8.70,-0.18,-5.61,0.00,0.00,0.00,1.05,0.74,0.82,1
1644541154.8052247,2,8.87,-0.19,-5.01,0.00,0.00,0.00,0.93,-1.68,-0.80,2
1644541154.8132696,1,-8.70,-0.18,-5.61,0.00,0.00,0.00,0.97,0.77,0.84,1
1644541154.8174715,2,8.87,-0.19,-5.01,0.00,0.00,0.00,0.83,-1.28,-0.93,2
1644541154.8222795,1,-8.79,-0.23,-6.84,0.00,0.00,0.00,0.65,0.83,0.90,1
1644541154.829757,2,8.64,0.17,-6.39,0.00,0.00,0.00,0.58,-0.78,-1.14,2
1644541154.8339388,1,-8.79,-0.23,-6.84,0.00,0.00,0.00,0.73,0.79,0.83,1
1644541154.838019,2,7.60,-0.81,-7.59,0.00,0.00,0.00,0.46,-0.38,-1.34,2
1644541154.8460367,1,-8.26,-0.48,-6.15,0.00,0.00,0.00,0.92,0.81,0.73,1
1644541154.850233,2,7.60,-0.81,-7.59,0.00,0.00,0.00,0.45,-0.21,-1.50,2
1644541154.8585246,1,-7.47,-0.50,-5.25,0.00,0.00,0.00,1.09,0.92,0.64,1
1644541154.862528,2,6.83,-0.99,-7.58,0.00,0.00,0.00,0.84,-0.46,-1.68,2
1644541154.8707957,1,-7.47,-0.50,-5.25,0.00,0.00,0.00,1.11,0.95,0.64,1
1644541154.8748045,2,6.83,-0.99,-7.58,0.00,0.00,0.00,1.13,-0.91,-1.58,2
1644541154.8789937,1,-7.33,-0.25,-4.88,0.00,0.00,0.00,1.01,0.95,0.85,1
1644541154.8870816,2,7.68,1.07,-6.40,0.00,0.00,0.00,1.19,-1.05,-1.55,2
1644541154.8912833,1,-7.86,0.34,-6.06,0.00,0.00,0.00,0.77,0.90,1.06,1
1644541154.8953679,2,9.12,2.86,-6.21,0.00,0.00,0.00,1.15,-0.92,-1.53,2
1644541154.9035575,1,-7.86,0.34,-6.06,0.00,0.00,0.00,0.48,0.81,1.18,1
1644541154.9075735,2,9.12,2.86,-6.21,0.00,0.00,0.00,0.96,-0.56,-1.56,2
1644541154.9155774,1,-7.82,0.22,-6.53,0.00,0.00,0.00,0.51,0.89,1.08,1
