Timestamp,Sensor_id_s,ax,ay,az,mx,my,mz,gx,gy,gz,Sensor_id_e
1644541130.3569727,1,-3.85,7.63,4.51,0.00,0.00,0.00,-0.01,-0.03,-0.04,1
1644541130.3609855,2,4.78,-0.93,8.76,0.00,0.00,0.00,0.00,-0.02,-0.00,2
1644541130.3695235,1,-3.85,7.63,4.51,0.00,0.00,0.00,0.01,-0.01,-0.03,1
1644541130.3730128,2,4.72,-0.96,8.74,0.00,0.00,0.00,-0.02,-0.03,-0.01,2
1644541130.3778977,1,-3.85,7.56,4.42,0.00,0.00,0.00,0.03,0.02,-0.01,1
1644541130.386032,2,4.65,-1.03,8.54,0.00,0.00,0.00,-0.02,-0.03,-0.02,2
1644541130.3900352,1,-3.85,7.56,4.42,0.00,0.00,0.00,0.03,0.03,0.00,1
1644541130.3940372,2,4.65,-1.03,8.54,0.00,0.00,0.00,-0.01,-0.03,-0.03,2
1644541130.4024677,1,-3.86,7.57,4.43,0.00,0.00,0.00,0.04,0.03,0.01,1
1644541130.406472,2,4.72,-0.92,8.56,0.00,0.00,0.00,-0.01,-0.03,-0.03,2
1644541130.414493,1,-3.94,7.58,4.38,0.00,0.00,0.00,0.04,0.03,0.02,1
1644541130.4190054,2,4.73,-0.93,8.54,0.00,0.00,0.00,-0.01,-0.02,-0.03,2
1644541130.4235346,1,-3.94,7.58,4.38,0.00,0.00,0.00,0.04,0.02,0.03,1
1644541130.4309645,2,4.73,-0.93,8.54,0.00,0.00,0.00,-0.01,-0.01,-0.03,2
1644541130.4359837,1,-3.98,7.61,4.36,0.00,0.00,0.00,0.03,-0.00,0.03,1
1644541130.4429877,2,4.74,-0.93,8.65,0.00,0.00,0.00,-0.00,0.00,-0.04,2
1644541130.4479926,1,-4.01,7.69,4.35,0.00,0.00,0.00,0.03,-0.02,0.02,1
1644541130.4519973,2,4.74,-0.93,8.65,0.00,0.00,0.00,-0.01,0.00,-0.04,2
1644541130.46,1,-4.01,7.69,4.35,0.00,0.00,0.00,0.03,-0.01,0.02,1
1644541130.464001,2,4.83,-0.89,8.72,0.00,0.00,0.00,-0.01,-0.00,-0.04,2
1644541130.4720862,1,-4.05,7.73,4.37,0.00,0.00,0.00,0.03,-0.02,0.00,1
1644541130.4760144,2,4.88,-0.78,8.71,0.00,0.00,0.00,0.00,-0.00,-0.04,2
1644541130.4810228,1,-4.05,7.73,4.37,0.00,0.00,0.00,0.03,-0.02,-0.01,1
1644541130.4883876,2,4.88,-0.78,8.71,0.00,0.00,0.00,0.00,-0.01,-0.04,2
1644541130.4924037,1,-4.10,7.69,4.34,0.00,0.00,0.00,0.03,-0.02,-0.03,1
1644541130.5006864,2,4.90,-0.76,8.71,0.00,0.00,0.00,-0.00,-0.01,-0.03,2
1644541130.504861,1,-4.07,7.74,4.29,0.00,0.00,0.00,0.04,-0.02,-0.04,1
1644541130.5088775,2,4.90,-0.76,8.71,0.00,0.00,0.00,0.01,-0.00,-0.02,2
1644541130.5171516,1,-4.07,7.74,4.29,0.00,0.00,0.00,0.05,-0.01,-0.04,1
1644541130.5211709,2,4.87,-0.72,8.60,0.00,0.00,0.00,0.01,-0.00,-0.01,2
1644541130.528909,1,-4.04,7.65,4.31,0.00,0.00,0.00,0.04,-0.02,-0.04,1
1644541130.5334215,2,4.93,-0.81,8.48,0.00,0.00,0.00,0.02,0.00,0.00,2
1644541130.5379393,1,-4.04,7.65,4.31,0.00,0.00,0.00,0.06,-0.02,-0.04,1
1644541130.545865,2,4.93,-0.81,8.48,0.00,0.00,0.00,0.03,0.01,0.01,2
1644541130.5499094,1,-3.99,7.62,4.36,0.00,0.00,0.00,0.07,-0.02,-0.04,1
1644541130.5539799,2,4.95,-0.76,8.51,0.00,0.00,0.00,0.04,0.02,0.01,2
1644541130.5624607,1,-3.99,7.69,4.38,0.00,0.00,0.00,0.05,-0.03,-0.04,1
1644541130.5662208,2,5.05,-0.68,8.55,0.00,0.00,0.00,0.05,0.02,0.02,2
1644541130.5742478,1,-3.99,7.69,4.38,0.00,0.00,0.00,0.04,-0.04,-0.05,1
1644541130.5782366,2,5.05,-0.68,8.55,0.00,0.00,0.00,0.07,0.03,0.04,2
1644541130.5867782,1,-4.05,7.84,4.26,0.00,0.00,0.00,0.05,-0.04,-0.06,1
1644541130.5902483,2,5.09,-0.67,8.60,0.00,0.00,0.00,0.10,0.02,0.06,2
1644541130.5952506,1,-3.96,7.76,4.21,0.00,0.00,0.00,0.08,-0.03,-0.06,1
1644541130.6030428,2,5.09,-0.67,8.60,0.00,0.00,0.00,0.12,0.02,0.07,2
1644541130.6070879,1,-3.96,7.76,4.21,0.00,0.00,0.00,0.12,-0.01,-0.07,1
1644541130.6120892,2,5.10,-0.67,8.80,0.00,0.00,0.00,0.12,0.02,0.08,2
1644541130.6193073,1,-4.01,7.85,4.28,0.00,0.00,0.00,0.12,-0.00,-0.08,1
1644541130.6240988,2,5.06,-0.74,8.84,0.00,0.00,0.00,0.08,0.03,0.09,2
1644541130.6321006,1,-4.01,7.85,4.28,0.00,0.00,0.00,0.10,-0.00,-0.09,1
1644541130.635822,2,5.06,-0.74,8.84,0.00,0.00,0.00,0.06,0.02,0.09,2
1644541130.643826,1,-3.99,7.82,4.40,0.00,0.00,0.00,0.09,-0.01,-0.10,1
1644541130.6478314,2,5.00,-0.89,8.91,0.00,0.00,0.00,0.06,0.01,0.09,2
1644541130.6528475,1,-3.94,7.74,4.31,0.00,0.00,0.00,0.00,-0.04,-0.11,1
1644541130.6604016,2,4.91,-0.91,8.97,0.00,0.00,0.00,0.06,-0.01,0.07,2
1644541130.6648703,1,-3.94,7.74,4.31,0.00,0.00,0.00,-0.02,-0.04,-0.11,1
1644541130.6688724,2,4.91,-0.91,8.97,0.00,0.00,0.00,0.06,-0.04,0.06,2
1644541130.6768918,1,-3.89,7.62,4.16,0.00,0.00,0.00,-0.02,-0.05,-0.10,1
1644541130.6808798,2,4.90,-0.82,8.95,0.00,0.00,0.00,0.06,-0.06,0.05,2
1644541130.689175,1,-3.89,7.45,4.17,0.00,0.00,0.00,-0.01,-0.05,-0.10,1
1644541130.693179,2,4.90,-0.82,8.95,0.00,0.00,0.00,0.04,-0.09,0.03,2
1644541130.7020326,1,-3.89,7.45,4.17,0.00,0.00,0.00,-0.00,-0.05,-0.09,1
1644541130.7054708,2,4.79,-0.87,8.82,0.00,0.00,0.00,0.03,-0.10,0.02,2
1644541130.709673,1,-3.97,7.68,4.24,0.00,0.00,0.00,0.01,-0.06,-0.08,1
1644541130.7170577,2,4.77,-0.90,8.63,0.00,0.00,0.00,0.03,-0.09,0.01,2
1644541130.72223,1,-3.97,7.68,4.24,0.00,0.00,0.00,0.01,-0.07,-0.08,1
1644541130.7259986,2,4.77,-0.90,8.63,0.00,0.00,0.00,0.03,-0.09,0.01,2
1644541130.7342227,1,-3.97,7.69,4.33,0.00,0.00,0.00,0.01,-0.06,-0.09,1
1644541130.7380078,2,4.75,-0.81,8.54,0.00,0.00,0.00,0.04,-0.08,0.01,2
1644541130.7462752,1,-3.94,7.63,4.27,0.00,0.00,0.00,0.03,-0.03,-0.10,1
1644541130.7502909,2,4.75,-0.81,8.54,0.00,0.00,0.00,0.05,-0.08,0.01,2
1644541130.7587905,1,-3.94,7.63,4.27,0.00,0.00,0.00,0.04,-0.03,-0.10,1
1644541130.7633514,2,4.80,-0.78,8.60,0.00,0.00,0.00,0.06,-0.06,0.01,2
1644541130.7673554,1,-4.07,7.69,4.20,0.00,0.00,0.00,0.04,-0.06,-0.11,1
1644541130.7743602,2,4.87,-0.61,8.67,0.00,0.00,0.00,0.06,-0.08,0.00,2
1644541130.779301,1,-4.09,7.76,4.19,0.00,0.00,0.00,0.03,-0.09,-0.12,1
1644541130.7832937,2,4.87,-0.61,8.67,0.00,0.00,0.00,0.06,-0.08,0.00,2
1644541130.791296,1,-4.09,7.76,4.19,0.00,0.00,0.00,0.02,-0.11,-0.12,1
1644541130.7952967,2,4.92,-0.53,8.58,0.00,0.00,0.00,0.07,-0.07,0.01,2
1644541130.8032982,1,-4.15,7.68,4.23,0.00,0.00,0.00,0.04,-0.12,-0.12,1
1644541130.8072994,2,4.96,-0.49,8.50,0.00,0.00,0.00,0.10,-0.05,0.04,2
1644541130.8153014,1,-4.15,7.68,4.23,0.00,0.00,0.00,0.07,-0.12,-0.12,1
1644541130.8203025,2,4.96,-0.49,8.50,0.00,0.00,0.00,0.10,-0.02,0.07,2
1644541130.8243032,1,-4.22,7.76,4.26,0.00,0.00,0.00,0.07,-0.12,-0.12,1
1644541130.832305,2,5.01,-0.52,8.58,0.00,0.00,0.00,0.11,0.00,0.09,2
1644541130.8363056,1,-4.27,7.90,4.18,0.00,0.00,0.00,0.09,-0.13,-0.14,1
1644541130.8403068,2,5.01,-0.52,8.58,0.00,0.00,0.00,0.11,0.03,0.10,2
1644541130.8483086,1,-4.27,7.90,4.18,0.00,0.00,0.00,0.11,-0.13,-0.18,1
1644541130.85331,2,5.06,-0.52,8.79,0.00,0.00,0.00,0.10,0.03,0.11,2
1644541130.861312,1,-4.31,8.11,4.17,0.00,0.00,0.00,0.12,-0.15,-0.22,1
1644541130.8653128,2,5.11,-0.49,8.80,0.00,0.00,0.00,0.07,0.03,0.09,2
1644541130.8733141,1,-4.36,8.12,4.22,0.00,0.00,0.00,0.12,-0.17,-0.25,1
1644541130.877315,2,5.11,-0.49,8.80,0.00,0.00,0.00,0.07,0.01,0.11,2
1644541130.8823166,1,-4.36,8.12,4.22,0.00,0.00,0.00,0.13,-0.17,-0.26,1
1644541130.8897748,2,5.17,-0.30,8.74,0.00,0.00,0.00,0.11,-0.02,0.11,2
1644541130.8939574,1,-4.35,8.14,4.14,0.00,0.00,0.00,0.13,-0.15,-0.30,1
1644541130.8987823,2,5.40,-0.14,8.68,0.00,0.00,0.00,0.13,-0.02,0.11,2
1644541130.9058065,1,-4.35,8.14,4.14,0.00,0.00,0.00,0.14,-0.13,-0.31,1
1644541130.9102554,2,5.40,-0.14,8.68,0.00,0.00,0.00,0.15,-0.04,0.13,2
1644541130.9178095,1,-4.38,7.96,4.00,0.00,0.00,0.00,0.18,-0.10,-0.33,1
1644541130.9227445,2,5.66,0.02,8.67,0.00,0.00,0.00,0.18,-0.05,0.16,2
1644541130.930752,1,-4.50,7.92,3.77,0.00,0.00,0.00,0.22,-0.09,-0.34,1
1644541130.9348297,2,5.66,0.02,8.67,0.00,0.00,0.00,0.19,-0.03,0.22,2
1644541130.939068,1,-4.50,7.92,3.77,0.00,0.00,0.00,0.29,-0.10,-0.37,1
1644541130.947364,2,5.60,-0.05,8.72,0.00,0.00,0.00,0.18,0.00,0.26,2
1644541130.9513118,1,-4.58,8.14,3.67,0.00,0.00,0.00,0.33,-0.11,-0.41,1
1644541130.955314,2,5.68,-0.40,8.84,0.00,0.00,0.00,0.18,0.01,0.28,2
1644541130.963316,1,-4.58,8.14,3.67,0.00,0.00,0.00,0.32,-0.13,-0.46,1
1644541130.9673166,2,5.68,-0.40,8.84,0.00,0.00,0.00,0.20,-0.01,0.31,2
1644541130.9753184,1,-4.70,8.27,3.63,0.00,0.00,0.00,0.23,-0.19,-0.50,1
1644541130.9793193,2,5.59,-0.46,9.01,0.00,0.00,0.00,0.23,-0.06,0.31,2
1644541130.9873211,1,-4.57,8.00,3.69,0.00,0.00,0.00,0.14,-0.24,-0.53,1
1644541130.9923222,2,5.49,-0.56,9.13,0.00,0.00,0.00,0.24,-0.11,0.32,2
1644541130.996323,1,-4.57,8.00,3.69,0.00,0.00,0.00,0.08,-0.28,-0.54,1
1644541131.0043252,2,5.49,-0.56,9.13,0.00,0.00,0.00,0.26,-0.20,0.31,2
1644541131.0083258,1,-4.68,7.71,3.69,0.00,0.00,0.00,0.08,-0.29,-0.54,1
1644541131.012327,2,5.25,-0.69,9.09,0.00,0.00,0.00,0.25,-0.24,0.29,2
1644541131.0203285,1,-4.63,7.65,3.66,0.00,0.00,0.00,0.07,-0.34,-0.54,1
1644541131.0243292,2,5.25,-0.69,9.09,0.00,0.00,0.00,0.23,-0.26,0.25,2
1644541131.0333316,1,-4.63,7.65,3.66,0.00,0.00,0.00,0.10,-0.35,-0.54,1
1644541131.0373323,2,5.07,-0.91,8.98,0.00,0.00,0.00,0.23,-0.26,0.22,2
1644541131.0454764,1,-4.63,7.70,3.89,0.00,0.00,0.00,0.15,-0.34,-0.55,1
1644541131.049479,2,4.99,-0.79,8.89,0.00,0.00,0.00,0.23,-0.30,0.20,2
1644541131.054358,1,-4.63,7.70,3.89,0.00,0.00,0.00,0.21,-0.32,-0.56,1
1644541131.0617924,2,4.99,-0.79,8.89,0.00,0.00,0.00,0.24,-0.38,0.17,2
1644541131.066367,1,-4.58,7.72,3.97,0.00,0.00,0.00,0.23,-0.30,-0.57,1
1644541131.0700648,2,4.99,-0.78,8.72,0.00,0.00,0.00,0.24,-0.39,0.16,2
1644541131.0782645,1,-4.49,7.67,4.09,0.00,0.00,0.00,0.32,-0.22,-0.58,1
1644541131.0822673,2,4.99,-0.78,8.72,0.00,0.00,0.00,0.25,-0.39,0.16,2
1644541131.0902722,1,-4.49,7.67,4.09,0.00,0.00,0.00,0.37,-0.16,-0.58,1
1644541131.0942893,2,4.98,-1.12,8.41,0.00,0.00,0.00,0.25,-0.36,0.18,2
1644541131.1023202,1,-4.46,7.56,4.13,0.00,0.00,0.00,0.41,-0.14,-0.58,1
1644541131.1064095,2,5.18,-1.32,8.53,0.00,0.00,0.00,0.27,-0.31,0.19,2
1644541131.1114252,1,-4.46,7.22,4.09,0.00,0.00,0.00,0.46,-0.11,-0.57,1
1644541131.119136,2,5.18,-1.32,8.53,0.00,0.00,0.00,0.25,-0.21,0.23,2
1644541131.123347,1,-4.46,7.22,4.09,0.00,0.00,0.00,0.56,-0.04,-0.56,1
1644541131.1273499,2,5.16,-1.44,9.06,0.00,0.00,0.00,0.20,-0.19,0.23,2
1644541131.1353495,1,-4.42,6.78,4.22,0.00,0.00,0.00,0.74,0.08,-0.53,1
1644541131.1394246,2,5.09,-1.52,9.60,0.00,0.00,0.00,0.14,-0.18,0.21,2
1644541131.1473556,1,-4.42,6.78,4.22,0.00,0.00,0.00,0.95,0.22,-0.49,1
1644541131.151908,2,5.09,-1.52,9.60,0.00,0.00,0.00,0.05,-0.19,0.18,2
1644541131.1594276,1,-4.45,6.76,4.16,0.00,0.00,0.00,1.10,0.31,-0.43,1
1644541131.1644275,2,5.13,-1.70,9.88,0.00,0.00,0.00,-0.06,-0.19,0.12,2
1644541131.1684282,1,-4.86,6.77,4.23,0.00,0.00,0.00,1.21,0.37,-0.42,1
1644541131.1764302,2,5.13,-1.70,9.88,0.00,0.00,0.00,-0.15,-0.24,0.05,2
1644541131.1806707,1,-4.86,6.77,4.23,0.00,0.00,0.00,1.24,0.39,-0.43,1
1644541131.1849391,2,5.25,-2.31,9.57,0.00,0.00,0.00,-0.21,-0.32,-0.04,2
1644541131.1929662,1,-5.34,6.10,4.87,0.00,0.00,0.00,1.25,0.36,-0.44,1
1644541131.1972406,2,5.37,-3.01,9.39,0.00,0.00,0.00,-0.21,-0.35,-0.06,2
1644541131.2052577,1,-5.50,5.85,5.51,0.00,0.00,0.00,1.28,0.31,-0.40,1
1644541131.2092445,2,5.37,-3.01,9.39,0.00,0.00,0.00,-0.18,-0.34,-0.03,2
1644541131.217547,1,-5.50,5.85,5.51,0.00,0.00,0.00,1.27,0.26,-0.33,1
1644541131.2215486,2,5.30,-3.59,9.51,0.00,0.00,0.00,-0.14,-0.35,-0.01,2
1644541131.2257185,1,-5.47,5.80,6.43,0.00,0.00,0.00,1.16,0.26,-0.29,1
1644541131.2332957,2,4.77,-3.58,9.86,0.00,0.00,0.00,-0.16,-0.40,0.01,2
1644541131.2382987,1,-5.47,5.80,6.43,0.00,0.00,0.00,0.99,0.27,-0.23,1
1644541131.2454429,2,4.77,-3.58,9.86,0.00,0.00,0.00,-0.28,-0.47,-0.16,2
1644541131.250197,1,-5.23,5.68,6.78,0.00,0.00,0.00,0.96,0.28,-0.22,1
1644541131.2541993,2,4.30,-3.55,9.89,0.00,0.00,0.00,-0.31,-0.59,-0.30,2
1644541131.2622876,1,-4.88,5.86,6.89,0.00,0.00,0.00,0.91,0.54,-0.14,1
1644541131.26653,2,4.30,-3.55,9.89,0.00,0.00,0.00,-0.34,-0.68,-0.40,2
1644541131.2748616,1,-4.88,5.86,6.89,0.00,0.00,0.00,0.89,0.74,-0.14,1
1644541131.2793202,2,4.22,-3.39,9.84,0.00,0.00,0.00,-0.40,-0.79,-0.51,2
1644541131.2833183,1,-4.75,6.19,6.83,0.00,0.00,0.00,0.85,0.92,-0.10,1
1644541131.2913163,2,3.99,-3.48,9.25,0.00,0.00,0.00,-0.44,-0.83,-0.62,2
1644541131.295342,1,-4.68,6.29,6.80,0.00,0.00,0.00,0.85,1.06,-0.04,1
1644541131.3034468,2,3.99,-3.48,9.25,0.00,0.00,0.00,-0.35,-0.85,-0.77,2
1644541131.3073423,1,-4.68,6.29,6.80,0.00,0.00,0.00,0.84,1.10,-0.02,1
1644541131.311686,2,4.32,-3.51,8.55,0.00,0.00,0.00,-0.19,-0.82,-0.79,2
1644541131.3196898,1,-4.36,6.40,7.09,0.00,0.00,0.00,0.69,1.33,0.19,1
1644541131.3236904,2,3.95,-3.19,9.29,0.00,0.00,0.00,-0.10,-0.83,-0.81,2
1644541131.3316925,1,-4.36,6.40,7.09,0.00,0.00,0.00,0.53,1.46,0.34,1
1644541131.3356931,2,3.95,-3.19,9.29,0.00,0.00,0.00,-0.38,-0.74,-0.87,2
1644541131.3436952,1,-3.97,6.41,7.19,0.00,0.00,0.00,0.32,1.60,0.54,1
1644541131.348696,2,2.89,-2.83,8.45,0.00,0.00,0.00,-0.57,-0.75,-1.16,2
1644541131.352697,1,-3.16,6.48,6.81,0.00,0.00,0.00,0.16,1.78,0.74,1
1644541131.3606987,2,2.89,-2.83,8.45,0.00,0.00,0.00,-0.35,-0.77,-1.56,2
1644541131.3646994,1,-3.16,6.48,6.81,0.00,0.00,0.00,0.13,1.85,0.80,1
1644541131.369701,2,4.00,-2.70,8.00,0.00,0.00,0.00,-0.29,-0.80,-1.54,2
1644541131.3767023,1,-2.53,6.84,5.76,0.00,0.00,0.00,0.06,2.32,1.07,1
1644541131.3817034,2,4.06,-1.57,7.99,0.00,0.00,0.00,-0.30,-0.83,-1.54,2
1644541131.3897057,1,-2.69,7.21,4.69,0.00,0.00,0.00,0.02,2.64,1.19,1
1644541131.3937063,2,4.06,-1.57,7.99,0.00,0.00,0.00,-0.37,-0.77,-1.57,2
1644541131.4017081,1,-2.69,7.21,4.69,0.00,0.00,0.00,0.01,2.99,1.25,1
1644541131.4058409,2,4.30,-0.41,7.06,0.00,0.00,0.00,-0.33,-0.62,-1.60,2
1644541131.410068,1,-2.99,8.60,1.28,0.00,0.00,0.00,-0.03,3.20,1.24,1
1644541131.4181383,2,4.83,0.46,5.88,0.00,0.00,0.00,-0.13,-0.53,-1.60,2
1644541131.4223127,1,-2.99,8.60,1.28,0.00,0.00,0.00,-0.04,3.22,1.23,1
1644541131.4263954,2,4.83,0.46,5.88,0.00,0.00,0.00,0.42,-0.36,-1.53,2
1644541131.434611,1,-3.34,9.52,-0.67,0.00,0.00,0.00,0.00,2.83,0.97,1
1644541131.4386163,2,4.87,1.23,5.88,0.00,0.00,0.00,0.64,-0.31,-1.53,2
1644541131.4469414,1,-3.77,10.27,-2.49,0.00,0.00,0.00,-0.01,2.38,0.75,1
1644541131.451434,2,4.87,1.23,5.88,0.00,0.00,0.00,0.75,-0.29,-1.50,2
1644541131.4586577,1,-3.77,10.27,-2.49,0.00,0.00,0.00,-0.12,2.01,0.63,1
1644541131.463184,2,5.77,2.32,6.70,0.00,0.00,0.00,0.64,-0.29,-1.43,2
1644541131.4713886,1,-4.46,10.14,-2.54,0.00,0.00,0.00,-0.49,1.68,0.59,1
1644541131.475464,2,6.06,4.00,7.24,0.00,0.00,0.00,0.30,-0.27,-1.32,2
1644541131.479666,1,-4.20,9.89,-3.87,0.00,0.00,0.00,-1.03,1.73,0.48,1
1644541131.4876873,2,6.06,4.00,7.24,0.00,0.00,0.00,-0.49,-0.09,-1.30,2
1644541131.4923937,1,-4.20,9.89,-3.87,0.00,0.00,0.00,-2.71,1.86,0.44,1
1644541131.4967327,2,8.35,7.82,3.49,0.00,0.00,0.00,0.55,-0.37,-1.13,2
1644541131.5037217,1,-8.55,14.16,-19.60,0.00,0.00,0.00,0.17,-3.00,0.15,1
1644541131.5082593,2,19.52,-4.42,-4.07,0.00,0.00,0.00,3.06,-0.97,-4.64,2
1644541131.5167317,1,-8.55,14.16,-19.60,0.00,0.00,0.00,2.07,-1.50,0.22,1
1644541131.5207324,2,19.52,-4.42,-4.07,0.00,0.00,0.00,3.19,0.12,-0.58,2
1644541131.5287416,1,-5.63,8.69,-4.32,0.00,0.00,0.00,0.81,-0.73,0.72,1
1644541131.5327432,2,11.34,2.50,7.08,0.00,0.00,0.00,0.49,-0.01,1.33,2
1644541131.537744,1,-7.13,8.48,-2.63,0.00,0.00,0.00,-0.55,0.33,0.52,1
1644541131.5451083,2,11.34,2.50,7.08,0.00,0.00,0.00,-0.50,0.64,1.31,2
1644541131.5492954,1,-7.13,8.48,-2.63,0.00,0.00,0.00,-0.73,0.95,0.27,1
1644541131.5571203,2,6.96,4.16,7.27,0.00,0.00,0.00,-2.20,1.44,1.47,2
1644541131.5621264,1,-4.16,13.10,-5.47,0.00,0.00,0.00,-1.80,0.56,0.15,1
1644541131.5661244,2,5.65,8.10,7.79,0.00,0.00,0.00,-2.72,2.03,1.32,2
1644541131.5741112,1,-5.72,11.59,-5.79,0.00,0.00,0.00,-1.59,-0.62,-0.22,1
1644541131.5778677,2,5.65,8.10,7.79,0.00,0.00,0.00,-3.16,2.62,1.20,2
1644541131.586152,1,-5.72,11.59,-5.79,0.00,0.00,0.00,-1.06,-1.34,-0.37,1
1644541131.5901556,2,6.09,6.27,7.30,0.00,0.00,0.00,-2.95,2.56,0.99,2
1644541131.5984592,1,-4.93,9.16,-1.42,0.00,0.00,0.00,-0.51,-1.24,-0.52,1
1644541131.602461,2,5.29,1.43,6.90,0.00,0.00,0.00,-1.66,1.40,0.83,2
1644541131.6072042,1,-4.95,9.12,-0.26,0.00,0.00,0.00,0.10,-0.99,-0.54,1
1644541131.6142359,2,5.29,1.43,6.90,0.00,0.00,0.00,-0.68,0.78,0.59,2
1644541131.6192677,1,-4.95,9.12,-0.26,0.00,0.00,0.00,0.49,-0.72,-0.53,1
1644541131.6232872,2,5.36,0.10,7.04,0.00,0.00,0.00,0.02,0.27,0.41,2
1644541131.631318,1,-4.70,9.29,0.44,0.00,0.00,0.00,0.68,-0.66,-0.61,1
1644541131.6353257,2,5.36,0.10,7.04,0.00,0.00,0.00,0.71,-0.38,0.26,2
1644541131.6433408,1,-4.70,9.29,0.44,0.00,0.00,0.00,0.68,-0.77,-0.72,1
1644541131.647386,2,5.30,1.67,7.49,0.00,0.00,0.00,1.14,-0.87,0.11,2
1644541131.6557982,1,-4.36,8.95,0.74,0.00,0.00,0.00,0.57,-0.92,-0.78,1
1644541131.6597683,2,5.96,2.45,7.38,0.00,0.00,0.00,1.36,-1.07,0.20,2
1644541131.663771,1,-4.06,8.06,1.27,0.00,0.00,0.00,0.37,-0.96,-0.77,1
1644541131.671962,2,5.96,2.45,7.38,0.00,0.00,0.00,1.30,-0.83,0.47,2
1644541131.6759508,1,-4.06,8.06,1.27,0.00,0.00,0.00,0.26,-0.94,-0.70,1
1644541131.6809657,2,6.47,2.88,7.57,0.00,0.00,0.00,1.14,-0.55,0.69,2
1644541131.6885452,1,-3.83,7.76,1.44,0.00,0.00,0.00,0.22,-0.92,-0.61,1
1644541131.692548,2,6.22,2.62,8.37,0.00,0.00,0.00,0.88,-0.13,0.95,2
1644541131.7005498,1,-3.83,7.76,1.44,0.00,0.00,0.00,0.27,-0.87,-0.52,1
1644541131.7045507,2,6.22,2.62,8.37,0.00,0.00,0.00,0.62,0.24,1.17,2
1644541131.7131286,1,-3.72,7.99,1.33,0.00,0.00,0.00,0.32,-0.79,-0.46,1
1644541131.7171052,2,5.55,1.33,9.20,0.00,0.00,0.00,0.39,0.48,1.33,2
1644541131.7218945,1,-3.64,8.22,1.42,0.00,0.00,0.00,0.34,-0.78,-0.45,1
1644541131.7293916,2,5.55,1.33,9.20,0.00,0.00,0.00,0.26,0.31,1.36,2
1644541131.7334073,1,-3.64,8.22,1.42,0.00,0.00,0.00,0.61,-0.62,-0.38,1
1644541131.738362,2,4.79,0.07,9.30,0.00,0.00,0.00,0.35,-0.00,1.19,2
1644541131.7459297,1,-3.77,8.13,1.52,0.00,0.00,0.00,0.82,-0.49,-0.36,1
1644541131.7499034,2,4.64,-0.72,8.63,0.00,0.00,0.00,0.41,-0.22,1.05,2
1644541131.7579062,1,-3.92,8.07,1.76,0.00,0.00,0.00,0.92,-0.42,-0.37,1
1644541131.7619574,2,4.64,-0.72,8.63,0.00,0.00,0.00,0.52,-0.42,0.87,2
1644541131.769966,1,-3.92,8.07,1.76,0.00,0.00,0.00,0.90,-0.39,-0.38,1
1644541131.774459,2,5.13,-1.53,7.83,0.00,0.00,0.00,0.69,-0.54,0.78,2
1644541131.7786534,1,-4.08,7.80,1.73,0.00,0.00,0.00,0.87,-0.39,-0.36,1
1644541131.7869086,2,5.36,-1.92,7.92,0.00,0.00,0.00,0.84,-0.50,0.69,2
1644541131.7909763,1,-4.08,7.80,1.73,0.00,0.00,0.00,0.62,-0.48,-0.25,1
1644541131.7990587,2,5.36,-1.92,7.92,0.00,0.00,0.00,0.79,-0.39,0.68,2
1644541131.803236,1,-4.33,7.54,1.60,0.00,0.00,0.00,0.52,-0.51,-0.19,1
1644541131.8079007,2,5.53,-2.02,8.46,0.00,0.00,0.00,0.73,-0.33,0.68,2
1644541131.8159301,1,-4.62,7.26,1.53,0.00,0.00,0.00,0.49,-0.54,-0.13,1
1644541131.819527,2,5.53,-2.02,8.46,0.00,0.00,0.00,0.63,-0.29,0.69,2
1644541131.8278086,1,-4.62,7.26,1.53,0.00,0.00,0.00,0.49,-0.54,-0.09,1
1644541131.8318107,2,5.48,-1.84,8.80,0.00,0.00,0.00,0.54,-0.30,0.70,2
1644541131.8398323,1,-4.74,7.44,1.57,0.00,0.00,0.00,0.51,-0.53,-0.08,1
1644541131.844095,2,5.24,-1.77,8.76,0.00,0.00,0.00,0.50,-0.36,0.65,2
1644541131.8488734,1,-5.09,7.78,1.81,0.00,0.00,0.00,0.69,-0.43,-0.10,1
1644541131.856381,2,5.24,-1.77,8.76,0.00,0.00,0.00,0.54,-0.42,0.61,2
1644541131.8608732,1,-5.09,7.78,1.81,0.00,0.00,0.00,0.79,-0.37,-0.13,1
1644541131.8648756,2,5.32,-2.25,8.58,0.00,0.00,0.00,0.56,-0.47,0.58,2
1644541131.8728738,1,-5.42,7.94,2.06,0.00,0.00,0.00,0.82,-0.34,-0.17,1
1644541131.8768713,2,5.46,-2.73,8.33,0.00,0.00,0.00,0.54,-0.49,0.51,2
1644541131.8848708,1,-5.42,7.94,2.06,0.00,0.00,0.00,0.76,-0.34,-0.18,1
1644541131.8888712,2,5.46,-2.73,8.33,0.00,0.00,0.00,0.47,-0.44,0.46,2
1644541131.8968732,1,-5.61,7.70,2.31,0.00,0.00,0.00,0.67,-0.38,-0.17,1
1644541131.9008737,2,5.71,-3.09,8.22,0.00,0.00,0.00,0.36,-0.39,0.39,2
1644541131.905875,1,-5.91,7.39,2.51,0.00,0.00,0.00,0.57,-0.40,-0.16,1
1644541131.9128764,2,5.71,-3.09,8.22,0.00,0.00,0.00,0.13,-0.35,0.21,2
